date_info,name,title,content,rating
Reviewed in India on 23 August 2020,Arshad Haq,Good deal for a decent 22 inch monitor.,"The packaging was worse. However, the product was delivered without any damage. Bought at ₹8000/- on Amazon Prime. The settings button is placed in the bottom of the monitor. The button is a single button which works like a joystick similar to the joystick of Nokia 6600. Used for seven days in a row and till now I have no complaints. Does the job decently. DPI could have been better but at this price range, it is a good deal. You can pay upto ₹10000 for this monitor. Hope this review is helpful. Warm wishes!",4.0 out of 5 stars
Reviewed in India on 14 November 2019,Sunny Makode,Nice to have,"The monitor is good and sturdy considering the price range. It also has a wall mount arrangement.. However, I find the screen-height adjustment bit clumsy, while in case of other montiors of HP or Dell they provide sophisticated height adjustment solutions.. Overall the product is very good.",5.0 out of 5 stars
Reviewed in India on 7 March 2020,S. Chowdhury,One of the best price to performance ratio product. A deal breaker.,"An awesome product. Amazon was really superb to to meet with my expectations of adequate packaging and on-time deliverable.. The monitor is worth considering and showcases one of the best products with a price to performance ratio which will not let you down in any aspect. Excellent and stunning display with vibrant colors will satisfy everyone.. The joystick controls seems good and new , although I felt a bit low on its sturdy and fast movement. This monitor is not completely bezel-less but the overall looks are quite pretty and the thin bezels are not that bad at all.. Enjoying using the monitor last 5 months. Hope this helps!!!",5.0 out of 5 stars
Reviewed in India on 30 September 2019,Rahul,Colour banding issues,This monitor is good enough for general use but for gaming and media consumption it's terrible. There are two major issues with this monitor. First is that vertical lines appear on blue colour. I have seen this on multiple monitors of this make. Second is colour banding issue. This one appeared over time. It wasn't present earlier. Colour banding issue prevents display from giving smooth gradient. You can easily distinguish between different shades of colour.,1.0 out of 5 stars
Reviewed in India on 20 September 2018,Neel,Monitor cracked - no display,With minimal usage in the last 6 months the monitor shows cracked screen display (monitor not physically cracked). Based on earlier reviews I had hoped it would last longer but that was not the case.,1.0 out of 5 stars
Reviewed in India on 10 May 2018,Amalek,Not impressed. Shadow areas too dark.,"I am not happy with the quality of the panel. Colours are not accurate. Maybe this is the max quality I can get for 10k. Maybe I have been spoilt by the excellent screens my phones have.. The monitor looks awesome. But colour accuracy is average. I tried calibrating it, but not as expected. Shadow areas are too dark. If you try to brighten it up, other areas become too bright. There is no balance.",4.0 out of 5 stars
Reviewed in India on 24 April 2019,AMITKUMAR,Best product under 10k,"This is nice product under 10k.. 1) having refresh rate of 75 hz. And with free sync with AMD GRAPHIC card. No tearing in games.. 2) Bright colors, full HD 1080 p, with IPS panal. Great picture quality under 10k.. 3) In light there is no problem in quality of picture. And in viewing angle up to 169 degree.",5.0 out of 5 stars
Reviewed in India on 9 May 2019,Balaji K,"Brightness not equal in entire the display, IPS Technology not Working grate on this product","Brightness not equal in entire the display,In White Background Left Side brightness little higher than the right side.its very uncomfortable to work on the background. IPS(In-plane switching) is a screen technology for LCDs. They are widely know for displaying consistent, accurate color from all viewing angle. but in this product its doesn't works great.",1.0 out of 5 stars
Reviewed in India on 25 September 2020,CatManDo,Very Satisfied!,This monitor is definitely worth buying. I got for Rs7999 and am very happy with the purchase. Picture quality is very good. NIce that it comes with necessary cables so it's ready to plug and play immediately. Base is a little larger than many monitors but it consists of heavy weight metal with black plastic covering so it's much more stable as a result.. Been using for almost 2 months now and have no complaints.,4.0 out of 5 stars
Reviewed in India on 3 March 2020,Ayan Das,Great value for money!,"One of the best low budget LG monitor in such a small pay. Just using it for 1 month. So far running quiet smoothly as pc monitor along with my PS3/PS4. Movie experience is quiet good, and gaming is ok too. Great purchase, thanks to the saler. Very good delivery all thanks to amazon.",5.0 out of 5 stars
Reviewed in India on 20 July 2019,GOURAB GHOSH,Best Gaming Monitor under 10k,Perfect for gaming!!. Pros-. Perfect Screen Size(nor too big nor too small). Matte finish screen is best in its class. Unlocks 75fps. Good colour production. Wall mount option available. Lg onscreen control software works like a charm. Cons-. Glossy black finish. Monitor stand is slightly old fashioned,5.0 out of 5 stars
Reviewed in India on 30 January 2021,Prateek Chandra,"Overall good, but not the best product design","I like everything about it. At this price point, the features offered make it excellent when it comes to value for money. But, what I did not like is the pathetic product design.. First of all the stand base is a light weight plastic, which is very fragile and barely manages the weight of monitor. It puts the monitor under unstable equilibrium. Meaning, a slight push and your monitor falls bam on the table!!. So, I had to buy a heavy stand separately. But what happened next left me wondering about how a company of stature like LG could approve such a product design. The base stand when pulled out leaves a stand neck attached to the bottom of the monitor. Now, this stand neck has been fastened on screws from inside of the back panel. That means, for me to be able to use my new stand, I need to disassemble the monitor first, unscrew the stand neck, assemble it back again and then mount it on my new stand or even on the wall for that matter.. I had to take my monitor to LG service center to get that neck removed.",3.0 out of 5 stars
